stichdatum,plz,geschlecht,vorname,anzahl,rang,ortbez18
2021-03-01;8196;w;Andrea;10;4;Wil ZH
2021-03-01;8197;w;Sandra;26;4;Rafz
2021-03-01;8197;m;Daniel;54;1;Rafz
2021-03-01;8197;m;Thomas;46;4;Rafz
2021-03-01;8200;w;Maria;243;1;Schaffhausen
2021-03-01;8200;w;Susanne;146;5;Schaffhausen
2021-03-01;8203;w;Verena;22;5;Schaffhausen
2021-03-01;8207;m;Peter;52;1;Schaffhausen
2021-03-01;8208;w;n/a;2;1;Schaffhausen
2021-03-01;8208;m;n/a;2;1;Schaffhausen
2021-03-01;8213;m;Peter;29;2;Neunkirch
2021-03-01;8213;m;Michael;26;3;Neunkirch
2021-03-01;8214;m;Kurt;12;3;Gächlingen
2021-03-01;8214;m;Andreas;11;5;Gächlingen
2021-03-01;8215;m;Daniel;23;5;Hallau
2021-03-01;8216;m;Roland;7;2;Oberhallau
2021-03-01;8216;m;n/a;5;5;Oberhallau
2021-03-01;8217;w;Ruth;16;1;Wilchingen
2021-03-01;8217;w;Heidi;10;5;Wilchingen
2021-03-01;8217;m;Daniel;23;1;Wilchingen
2021-03-01;8218;m;Andreas;6;2;Osterfingen
2021-03-01;8219;w;Ruth;8;1;Trasadingen
2021-03-01;8222;w;Susanne;36;1;Beringen
2021-03-01;8222;m;Michael;42;4;Beringen
2021-03-01;8224;w;Ruth;10;4;Löhningen
2021-03-01;8224;m;Thomas;16;4;Löhningen
2021-03-01;8225;w;Karin;10;2;Siblingen
2021-03-01;8226;m;Hans;27;1;Schleitheim
2021-03-01;8254;m;Martin;11;5;Basadingen
2021-03-01;8255;w;Barbara;7;2;Schlattingen
2021-03-01;8255;w;Nicole;6;5;Schlattingen
2021-03-01;8255;w;Andrea;6;5;Schlattingen
2021-03-01;8255;m;Andreas;11;1;Schlattingen
2021-03-01;8255;m;Martin;9;4;Schlattingen
2021-03-01;8255;m;Hans;9;4;Schlattingen
2021-03-01;8259;w;Susanne;12;5;Etzwilen/Wagenhausen/Kaltenbach/Rheinklingen
2021-03-01;8259;w;Erika;12;5;Etzwilen/Wagenhausen/Kaltenbach/Rheinklingen
2021-03-01;8259;w;Silvia;12;5;Etzwilen/Wagenhausen/Kaltenbach/Rheinklingen
2021-03-01;8262;w;Ursula;14;1;Ramsen
2021-03-01;8262;m;Daniel;26;1;Ramsen
2021-03-01;8262;m;Peter;17;4;Ramsen
2021-03-01;8264;w;Heidi;15;3;Eschenz
2021-03-01;8264;w;Karin;14;5;Eschenz
2021-03-01;8264;m;Michael;24;2;Eschenz
2021-03-01;8265;w;Maria;8;1;Mammern
2021-03-01;8265;w;Doris;6;2;Mammern
2021-03-01;8265;m;Peter;8;1;Mammern
2021-03-01;8266;w;Ruth;34;2;Steckborn
2021-03-01;8266;m;Markus;43;1;Steckborn
2021-03-01;8267;w;Ruth;10;4;Berlingen
2021-03-01;8268;m;Hans;12;2;Salenstein/Mannenbach-Salenst
2021-03-01;8269;w;Ursula;10;1;Fruthwilen
2021-03-01;8269;m;Michael;7;4;Fruthwilen
2021-03-01;8273;m;Daniel;9;3;Triboltingen
2021-03-01;6693;w;n/a;3;1;Broglio
2021-03-01;6695;w;n/a;3;2;Peccia/Piano di Peccia
2021-03-01;6696;m;n/a;3;1;Fusio
2021-03-01;6696;m;n/a;2;3;Fusio
2021-03-01;6702;w;Daniela;29;3;Claro
2021-03-01;6702;w;Sara;27;4;Claro
2021-03-01;6702;m;Marco;45;1;Claro
2021-03-01;6702;m;Giuseppe;29;4;Claro
2021-03-01;6703;m;Luca;14;2;Osogna
2021-03-01;6705;m;Luca;8;4;Cresciano
2021-03-01;6713;w;Daniela;14;2;Malvaglia
2021-03-01;6713;m;Matteo;14;4;Malvaglia
2021-03-01;6714;m;n/a;5;3;Semione
2021-03-01;6715;w;n/a;5;3;Dongio
2021-03-01;6716;w;Giovanna;8;1;Leontica/Lottigna/Acquarossa
2021-03-01;6716;w;Manuela;7;2;Leontica/Lottigna/Acquarossa
2021-03-01;6716;w;Angela;6;4;Leontica/Lottigna/Acquarossa
2021-03-01;6718;w;Claudia;13;2;Olivone/Camperio
2021-03-01;6718;w;Laura;11;5;Olivone/Camperio
2021-03-01;6718;m;Marco;17;1;Olivone/Camperio
2021-03-01;6719;w;Francesca;9;1;Aquila
2021-03-01;6719;w;Carla;6;3;Aquila
2021-03-01;6719;w;Manuela;6;3;Aquila
2021-03-01;6719;m;Gianfranco;6;3;Aquila
2021-03-01;6720;w;n/a;3;4;Campo (Blenio)/Ghirone
2021-03-01;6721;w;Carla;8;2;Ludiano/Motto (Blenio)
2021-03-01;6721;m;Marco;7;3;Ludiano/Motto (Blenio)
2021-03-01;6722;w;Maria;8;1;Corzoneso
2021-03-01;6722;w;Carla;7;3;Corzoneso
2021-03-01;6722;m;Matteo;6;4;Corzoneso
2021-03-01;6724;m;Luca;7;1;Largario/Ponto Valentino
2021-03-01;6742;w;Valentina;9;3;Pollegio
2021-03-01;6742;m;Francesco;13;1;Pollegio
2021-03-01;6742;m;Giuseppe;13;1;Pollegio
2021-03-01;6742;m;Stefano;8;5;Pollegio
2021-03-01;6742;m;Claudio;8;5;Pollegio
2021-03-01;6742;m;Mauro;8;5;Pollegio
2021-03-01;6743;w;Angela;9;2;Bodio TI
2021-03-01;6743;w;Sonia;9;2;Bodio TI
2021-03-01;6744;m;n/a;5;2;Personico
2021-03-01;6745;w;Sara;10;2;Giornico
2021-03-01;6746;m;Riccardo;6;4;Nivo/Lavorgo/Calonico
2021-03-01;6747;m;n/a;4;3;Chironico
2021-03-01;6748;w;n/a;2;2;Anzonico
2021-03-01;6749;w;n/a;3;5;Sobrio/Cavagnago
2021-03-01;6749;m;n/a;4;4;Sobrio/Cavagnago
2021-03-01;6760;w;Daniela;12;4;Campello/Carì/Faido/Molare/Rossura/Calpiogna
2021-03-01;6760;w;Manuela;12;4;Campello/Carì/Faido/Molare/Rossura/Calpiogna
2021-03-01;6760;w;Simona;12;4;Campello/Carì/Faido/Molare/Rossura/Calpiogna
2021-03-01;6763;w;Daniela;6;3;Mairengo/Osco
2021-03-01;6763;m;Roberto;8;1;Mairengo/Osco
2021-03-01;6764;w;n/a;4;1;Chiggiogna
2021-03-01;6764;m;n/a;4;1;Chiggiogna
2021-03-01;6764;m;n/a;3;5;Chiggiogna
2021-03-01;6772;m;Andrea;6;2;Rodi-Fiesso
2021-03-01;6776;m;Giuseppe;9;1;Piotta
2021-03-01;6777;m;Fabrizio;6;2;Quinto/Varenzo
2021-03-01;6780;w;Simona;15;4;Airolo/Madrano
2021-03-01;6780;m;Marco;36;2;Airolo/Madrano
2021-03-01;6780;m;Fabio;23;4;Airolo/Madrano
2021-03-01;6781;m;n/a;4;2;Villa Bedretto/Bedretto
2021-03-01;6802;m;Francesco;31;2;Rivera
2021-03-01;6803;m;Claudio;12;1;Camignolo
2021-03-01;6803;m;Davide;9;5;Camignolo
2021-03-01;6804;w;Maria;11;1;Bironico
2021-03-01;6804;w;Cristina;6;3;Bironico
2021-03-01;6804;m;Marco;8;2;Bironico
2021-03-01;6804;m;Davide;6;5;Bironico
2021-03-01;6805;m;Marco;31;1;Mezzovico
2021-03-01;6806;m;Roberto;8;5;Sigirino
2021-03-01;6807;m;Giuseppe;27;4;Taverne
2021-03-01;6808;w;Francesca;9;3;Torricella
2021-03-01;6808;w;Laura;7;5;Torricella
2021-03-01;6808;m;Giuseppe;13;3;Torricella
2021-03-01;6809;w;n/a;4;3;Medeglia
2021-03-01;6809;m;Roberto;8;1;Medeglia
2021-03-01;6810;w;Claudia;8;1;Isone
2021-03-01;6810;m;Giorgio;6;3;Isone
2021-03-01;6814;w;Elisa;27;5;Lamone/Cadempino
2021-03-01;6814;m;Antonio;54;2;Lamone/Cadempino
2021-03-01;6815;m;Roberto;20;5;Melide
2021-03-01;6816;w;Daniela;21;2;Bissone
2021-03-01;6816;w;Valentina;11;5;Bissone
2021-03-01;6817;w;Elena;9;2;Maroggia
2021-03-01;6817;w;Monica;6;4;Maroggia
2021-03-01;6817;m;Franco;10;5;Maroggia
2021-03-01;6832;w;Paola;9;5;Pedrinate/Seseglio
2021-03-01;6832;w;Sara;9;5;Pedrinate/Seseglio
2021-03-01;6832;m;Marco;12;5;Pedrinate/Seseglio
2021-03-01;6833;w;Elena;28;4;Vacallo
2021-03-01;6834;w;Anna;67;2;Morbio Inferiore
2021-03-01;6834;m;Giuseppe;53;5;Morbio Inferiore
2021-03-01;6837;m;Andrea;6;3;Caneggio/Bruzella
2021-03-01;6837;m;Matteo;6;3;Caneggio/Bruzella
2021-03-01;6838;w;n/a;5;2;Cabbio/Muggio/Scudellate
2021-03-01;6838;m;Giovanni;6;4;Cabbio/Muggio/Scudellate
2021-03-01;6839;w;Barbara;8;2;Sagno
2021-03-01;6839;w;n/a;5;5;Sagno
2021-03-01;6850;w;Giulia;69;2;Mendrisio
2021-03-01;6855;w;Francesca;27;4;Stabio
2021-03-01;6855;m;Marco;49;1;Stabio
2021-03-01;6855;m;Andrea;42;2;Stabio
2021-03-01;6864;w;Barbara;13;5;Arzo
2021-03-01;6864;m;Luca;19;1;Arzo
2021-03-01;6864;m;Marco;17;3;Arzo
2021-03-01;6865;m;Luca;12;1;Tremona
2021-03-01;6865;m;Simone;7;4;Tremona
2021-03-01;6866;w;Maria;7;2;Meride
2021-03-01;6872;w;n/a;5;4;Salorino/Somazzo
2021-03-01;6872;m;Maurizio;8;1;Salorino/Somazzo
2021-03-01;6872;m;Davide;8;1;Salorino/Somazzo
2021-03-01;7157;m;n/a;3;3;Siat
2021-03-01;7158;w;Silvia;6;3;Waltensburg/Vuorz
2021-03-01;7158;m;Andreas;8;2;Waltensburg/Vuorz
2021-03-01;7158;m;Anton;7;3;Waltensburg/Vuorz
2021-03-01;7158;m;Bruno;7;3;Waltensburg/Vuorz
2021-03-01;7158;m;Martin;7;3;Waltensburg/Vuorz
2021-03-01;7159;w;n/a;4;5;Andiast
2021-03-01;7159;m;n/a;5;4;Andiast
2021-03-01;7159;m;n/a;4;5;Andiast
2021-03-01;7162;w;n/a;3;1;Tavanasa
2021-03-01;7163;w;n/a;3;2;Danis
2021-03-01;7163;m;n/a;3;4;Danis
2021-03-01;7164;w;n/a;2;4;Dardin
2021-03-01;7164;m;n/a;3;3;Dardin
2021-03-01;7165;w;Rita;19;3;Breil/Brigels
2021-03-01;7165;w;Maria;17;5;Breil/Brigels
2021-03-01;7165;m;Daniel;22;5;Breil/Brigels
2021-03-01;7165;m;Martin;22;5;Breil/Brigels
2021-03-01;7166;w;Rita;17;2;Trun
2021-03-01;7166;w;Tresa;9;5;Trun
2021-03-01;7167;w;n/a;2;4;Zignau
2021-03-01;7168;m;n/a;2;4;Schlans
2021-03-01;7172;w;Rita;7;2;Rabius
2021-03-01;7175;w;Anita;10;1;Sumvitg
2021-03-01;7176;w;n/a;4;1;Cumpadials
2021-03-01;7180;w;Rita;26;2;Disentis/Mustér
2021-03-01;7182;m;n/a;4;1;Cavardiras
2021-03-01;7184;w;Maria;7;1;Curaglia
2021-03-01;7186;m;Christian;6;2;Segnas
2021-03-01;7187;m;Peter;9;1;Camischolas
2021-03-01;7187;m;Thomas;6;2;Camischolas
2021-03-01;7188;w;Anna;10;3;Sedrun
2021-03-01;7202;w;n/a;2;4;Says
2021-03-01;7202;m;n/a;5;1;Says
2021-03-01;7202;m;n/a;3;3;Says
2021-03-01;7203;m;Christian;50;2;Trimmis
2021-03-01;7203;m;Marco;30;3;Trimmis
2021-03-01;7205;w;Elisabeth;27;1;Zizers
2021-03-01;7205;w;Sandra;23;5;Zizers
2021-03-01;7206;w;Claudia;32;1;Igis
2021-03-01;7206;m;Christian;40;2;Igis
2021-03-01;7208;w;Karin;21;2;Malans GR
2021-03-01;7208;w;Monika;20;3;Malans GR
2021-03-01;7208;m;Daniel;29;4;Malans GR
2021-03-01;7212;m;Hans;34;1;Seewis Dorf/Seewis-Pardisla/Seewis-Schmitten
2021-03-01;7212;m;Andreas;33;2;Seewis Dorf/Seewis-Pardisla/Seewis-Schmitten
2021-03-01;7214;w;Anna;14;5;Grüsch
2021-03-01;7220;w;Marianne;16;2;Schiers
2021-03-01;7220;m;Andreas;27;4;Schiers
2021-03-01;7222;m;Hans;7;1;Lunden
2021-03-01;7223;w;n/a;5;1;Buchen
2021-03-01;7224;w;n/a;3;1;Putz
2021-03-01;7226;w;n/a;3;1;Stels/Fajauna
2021-03-01;7226;w;n/a;2;4;Stels/Fajauna
2021-03-01;7228;m;Hans;6;1;Schuders/Pusserein
2021-03-01;7231;w;Anna;9;1;Pragg-Jenaz
2021-03-01;7231;w;Maria;8;3;Pragg-Jenaz
2021-03-01;7231;w;n/a;5;4;Pragg-Jenaz
2021-03-01;7231;w;n/a;4;5;Pragg-Jenaz
2021-03-01;7231;m;Christian;13;1;Pragg-Jenaz
2021-03-01;7231;m;Walter;8;5;Pragg-Jenaz
2021-03-01;7235;m;Christian;9;4;Fideris
2021-03-01;7243;w;Ursula;11;2;Pany
2021-03-01;7243;m;Andreas;12;4;Pany
2021-03-01;7245;m;n/a;3;5;Ascharina
2021-03-01;7246;w;n/a;4;1;St. Antönien
2021-03-01;7246;m;Konrad;6;2;St. Antönien
2021-03-01;7247;w;Elisabeth;10;3;Saas im Prättigau
2021-03-01;7247;m;Hans;20;2;Saas im Prättigau
2021-03-01;7249;w;Anna;7;1;Serneus
2021-03-01;7250;w;Ruth;40;3;Klosters
2021-03-01;7252;w;Sandra;10;2;Klosters Dorf
2021-03-01;7252;m;Hans;10;5;Klosters Dorf
2021-03-01;7260;m;Thomas;89;3;Davos Dorf
2021-03-01;7415;m;Claudio;6;5;Pratval/Rodels
2021-03-01;7417;m;Andreas;6;2;Paspels
2021-03-01;7417;m;n/a;5;3;Paspels
2021-03-01;7418;m;Marco;7;3;Tumegl/Tomils
2021-03-01;7419;m;n/a;4;3;Scheid
2021-03-01;7421;m;Michael;7;1;Summaprada
2021-03-01;7421;m;Christian;7;1;Summaprada
2021-03-01;7424;m;n/a;3;3;Präz/Dalin
2021-03-01;7425;w;n/a;4;4;Masein
2021-03-01;7428;m;n/a;3;4;Tschappina
2021-03-01;7430;m;Andreas;27;4;Thusis/Rongellen
2021-03-01;7433;w;Christina;6;1;Mathon/Donat/Lohn GR/Wergenstein
2021-03-01;7434;w;Maria;6;1;Sufers
2021-03-01;7426;w;n/a;4;1;Flerden
2021-03-01;7432;m;Bruno;7;1;Zillis
2021-03-01;7433;m;Reto;6;2;Mathon/Donat/Lohn GR/Wergenstein
2021-03-01;7434;m;n/a;3;4;Sufers
2021-03-01;7435;m;Peter;11;2;Splügen
2021-03-01;7437;m;n/a;3;4;Nufenen
2021-03-01;7440;w;Erika;13;1;Andeer
2021-03-01;7443;w;n/a;2;3;Pignia
2021-03-01;7443;m;n/a;2;3;Pignia
2021-03-01;7450;m;n/a;5;3;Tiefencastel
2021-03-01;7452;w;Heidi;6;4;Cunter
2021-03-01;7452;w;Susanne;6;4;Cunter
2021-03-01;7452;m;Walter;8;2;Cunter
2021-03-01;7454;m;n/a;4;1;Rona
2021-03-01;7454;m;n/a;2;4;Rona
2021-03-01;7456;w;n/a;5;1;Sur/Marmorera
2021-03-01;7456;w;n/a;3;3;Sur/Marmorera
2021-03-01;7457;w;Silvia;7;2;Bivio
2021-03-01;7457;m;Walter;9;2;Bivio
2021-03-01;7458;w;n/a;2;1;Mon
2021-03-01;7458;m;n/a;3;2;Mon
2021-03-01;7459;w;Barbara;6;2;Stierva
2021-03-01;7459;m;Martin;6;2;Stierva
2021-03-01;7460;w;Ruth;25;2;Savognin
2021-03-01;7460;m;Thomas;38;2;Savognin
2021-03-01;7463;w;Barbara;6;2;Riom
2021-03-01;7463;m;Gion;8;1;Riom
2021-03-01;7464;w;n/a;3;3;Parsonz
2021-03-01;8459;m;Martin;8;1;Volken
2021-03-01;8459;m;Thomas;6;2;Volken
2021-03-01;8459;m;n/a;5;3;Volken
2021-03-01;8460;w;Monika;20;2;Marthalen
2021-03-01;8460;m;Peter;29;2;Marthalen
2021-03-01;8461;m;Rolf;6;3;Oerlingen
2021-03-01;8461;m;Peter;6;3;Oerlingen
2021-03-01;8461;m;Arthur;6;3;Oerlingen
2021-03-01;8462;m;Andreas;17;1;Rheinau
2021-03-01;8462;m;Martin;16;2;Rheinau
2021-03-01;8462;m;Daniel;15;3;Rheinau
2021-03-01;8462;m;Thomas;14;4;Rheinau
2021-03-01;8463;w;Andrea;11;1;Benken ZH
2021-03-01;8463;m;Peter;15;1;Benken ZH
2021-03-01;8463;m;Christian;13;3;Benken ZH
2021-03-01;8463;m;Markus;9;5;Benken ZH
2021-03-01;8464;m;n/a;3;2;Ellikon am Rhein
2021-03-01;8464;m;n/a;2;3;Ellikon am Rhein
2021-03-01;8465;m;Thomas;8;1;Wildensbuch/Rudolfingen
2021-03-01;8466;w;Karin;10;2;Trüllikon
2021-03-01;8466;w;Andrea;9;3;Trüllikon
2021-03-01;8466;m;Thomas;11;3;Trüllikon
2021-03-01;8467;w;Heidi;6;4;Truttikon
2021-03-01;8467;m;Lukas;6;2;Truttikon
2021-03-01;8467;m;Daniel;6;2;Truttikon
2021-03-01;8467;m;Michael;6;2;Truttikon
2021-03-01;8468;w;Ursula;7;3;Guntalingen/Waltalingen
2021-03-01;8468;m;Andreas;8;4;Guntalingen/Waltalingen
2021-03-01;8471;w;Susanne;9;3;Oberwil (Dägerlen)/Dägerlen/Berg (Dägerlen)/Rutschwil/Bänk (Dägerlen)
2021-03-01;8471;m;Christian;13;4;Oberwil (Dägerlen)/Dägerlen/Berg (Dägerlen)/Rutschwil/Bänk (Dägerlen)
2021-03-01;8471;m;Michael;10;5;Oberwil (Dägerlen)/Dägerlen/Berg (Dägerlen)/Rutschwil/Bänk (Dägerlen)
2021-03-01;8472;w;Ursula;68;1;Seuzach
2021-03-01;8472;w;Ruth;50;4;Seuzach
2021-03-01;8472;m;Peter;123;1;Seuzach
2021-03-01;8472;m;Daniel;101;2;Seuzach
2021-03-01;8472;m;Thomas;83;3;Seuzach
2021-03-01;8472;m;Michael;76;4;Seuzach
2021-03-01;8474;w;Nicole;18;1;Dinhard
2021-03-01;8474;m;Thomas;18;3;Dinhard
2021-03-01;8475;w;Sandra;14;3;Ossingen
2021-03-01;8475;w;Yvonne;11;5;Ossingen
2021-03-01;8475;m;Peter;23;2;Ossingen
2021-03-01;8475;m;Martin;19;4;Ossingen
2021-03-01;8475;m;Michael;17;5;Ossingen
2021-03-01;8476;w;Margrit;10;4;Unterstammheim
2021-03-01;8476;m;Daniel;14;2;Unterstammheim
2021-03-01;8476;m;Hans;13;3;Unterstammheim
2021-03-01;8476;m;Walter;13;3;Unterstammheim
2021-03-01;8476;m;Martin;13;3;Unterstammheim
2021-03-01;8477;w;Karin;12;4;Oberstammheim
2021-03-01;8477;w;Ursula;12;4;Oberstammheim
2021-03-01;8477;m;Peter;30;1;Oberstammheim
2021-03-01;8477;m;Daniel;14;3;Oberstammheim
2021-03-01;8477;m;Beat;13;4;Oberstammheim
2021-03-01;8478;w;Monika;9;2;Thalheim
2021-03-01;8478;w;Margrit;7;4;Thalheim
2021-03-01;8478;m;Andreas;14;2;Thalheim
2021-03-01;8478;m;Kurt;11;3;Thalheim
2021-03-01;8479;w;Margrit;6;4;Altikon
2021-03-01;8479;m;Andreas;7;5;Altikon
2021-03-01;8479;m;Marco;7;5;Altikon
2021-03-01;8482;w;Ursula;9;1;Sennhof
2021-03-01;8482;w;Daniela;8;3;Sennhof
2021-03-01;8482;m;Urs;8;4;Sennhof
2021-03-01;8482;m;Markus;8;4;Sennhof
2021-03-01;8483;w;Brigitte;19;4;Kollbrunn
2021-03-01;8483;m;Hans;25;5;Kollbrunn
2021-03-01;8484;w;Claudia;29;1;Weisslingen/Neschwil/Theilingen
2021-03-01;8484;w;Karin;24;5;Weisslingen/Neschwil/Theilingen
2021-03-01;8484;m;Christian;29;5;Weisslingen/Neschwil/Theilingen
2021-03-01;8486;w;Elisabeth;12;4;Rikon im Tösstal
2021-03-01;8486;m;Daniel;21;2;Rikon im Tösstal
2021-03-01;8487;w;Maria;11;3;Rämismühle/Zell ZH
2021-03-01;8487;w;Esther;10;5;Rämismühle/Zell ZH
2021-03-01;8487;m;Daniel;18;2;Rämismühle/Zell ZH
2021-03-01;8487;m;Tenzin;18;2;Rämismühle/Zell ZH
2021-03-01;8487;m;Markus;14;5;Rämismühle/Zell ZH
2021-03-01;8488;w;Barbara;26;5;Turbenthal
2021-03-01;8488;m;Daniel;51;2;Turbenthal
2021-03-01;8488;m;Peter;45;3;Turbenthal
2021-03-01;8489;w;Karin;12;1;Wildberg/Ehrikon/Schalchen
2021-03-01;8489;w;Susanne;11;2;Wildberg/Ehrikon/Schalchen
2021-03-01;8489;w;Elisabeth;9;3;Wildberg/Ehrikon/Schalchen
2021-03-01;8489;w;Margrit;8;5;Wildberg/Ehrikon/Schalchen
2021-03-01;8489;w;Manuela;8;5;Wildberg/Ehrikon/Schalchen
2021-03-01;8489;w;Andrea;8;5;Wildberg/Ehrikon/Schalchen
2021-03-01;8489;m;Markus;14;4;Wildberg/Ehrikon/Schalchen
2021-03-01;8492;w;Claudia;25;1;Wila
2021-03-01;8492;w;Nicole;20;2;Wila
2021-03-01;8492;w;Verena;19;3;Wila
2021-03-01;8492;w;Ursula;17;4;Wila
2021-03-01;8492;m;Peter;25;4;Wila
2021-03-01;8493;w;Claudia;13;2;Saland
2021-03-01;8493;w;Sonja;13;2;Saland
2021-03-01;8493;m;Stefan;18;1;Saland
2021-03-01;8494;w;Maria;25;3;Bauma
2021-03-01;8494;w;Claudia;22;4;Bauma
2021-03-01;8494;m;Hans;39;2;Bauma
2021-03-01;8494;m;Michael;33;3;Bauma
2021-03-01;8495;w;n/a;3;3;Schmidrüti
2021-03-01;8496;w;Susanne;9;1;Steg im Tösstal
2021-03-01;8496;w;Monika;7;4;Steg im Tösstal
2021-03-01;8496;w;Erika;7;4;Steg im Tösstal
2021-03-01;8497;m;Thomas;13;1;Fischenthal
2021-03-01;8497;m;Martin;9;3;Fischenthal
2021-03-01;8498;w;Ursula;7;3;Gibswil
2021-03-01;8498;w;Brigitte;6;5;Gibswil
2021-03-01;8498;w;Monika;6;5;Gibswil
2021-03-01;8498;w;Laura;6;5;Gibswil
2021-03-01;8498;m;Thomas;13;1;Gibswil
2021-03-01;8499;w;n/a;4;2;Sternenberg
2021-03-01;8500;w;Ursula;156;2;Frauenfeld/Gerlikon
2021-03-01;8500;w;Claudia;141;5;Frauenfeld/Gerlikon
2021-03-01;8500;m;Daniel;237;2;Frauenfeld/Gerlikon
2021-03-01;8500;m;Andreas;203;4;Frauenfeld/Gerlikon
2021-03-01;8505;w;Maria;18;2;Dettighofen/Pfyn
2021-03-01;8505;w;Claudia;17;3;Dettighofen/Pfyn
2021-03-01;8505;m;Daniel;29;1;Dettighofen/Pfyn
2021-03-01;8505;m;Stefan;18;5;Dettighofen/Pfyn
2021-03-01;8506;w;Karin;7;1;Lanzenneunforn
2021-03-01;8506;m;Thomas;9;1;Lanzenneunforn
2021-03-01;8506;m;Peter;6;3;Lanzenneunforn
2021-03-01;8506;m;n/a;5;5;Lanzenneunforn
2021-03-01;8507;w;Nicole;8;1;Hörhausen
2021-03-01;8507;w;Manuela;6;2;Hörhausen
2021-03-01;8507;w;Silvia;6;2;Hörhausen
2021-03-01;8507;m;Hans;10;1;Hörhausen
2021-03-01;8507;m;Martin;8;4;Hörhausen
2021-03-01;8508;w;Manuela;11;1;Homburg
2021-03-01;8508;w;Nicole;8;2;Homburg
2021-03-01;8508;w;Andrea;7;3;Homburg
2021-03-01;8508;w;Claudia;7;3;Homburg
2021-03-01;8508;m;Thomas;8;5;Homburg
2021-03-01;8512;w;Ursula;13;1;Lustdorf/Wetzikon TG/Thundorf
2021-03-01;8512;w;Margrit;10;4;Lustdorf/Wetzikon TG/Thundorf
2021-03-01;8512;m;Peter;21;1;Lustdorf/Wetzikon TG/Thundorf
2021-03-01;8512;m;Daniel;19;2;Lustdorf/Wetzikon TG/Thundorf
2021-03-01;8512;m;Thomas;19;2;Lustdorf/Wetzikon TG/Thundorf
2021-03-01;8512;m;Stefan;16;5;Lustdorf/Wetzikon TG/Thundorf
2021-03-01;8514;w;Regula;14;1;Amlikon-Bissegg
2021-03-01;8514;w;Elisabeth;13;3;Amlikon-Bissegg
2021-03-01;8514;w;Heidi;13;3;Amlikon-Bissegg
2021-03-01;8514;w;Susanne;12;5;Amlikon-Bissegg
2021-03-01;8514;m;Andreas;21;3;Amlikon-Bissegg
2021-03-01;8522;w;Elisabeth;10;1;Häuslenen/Aawangen
2021-03-01;8522;m;Walter;10;2;Häuslenen/Aawangen
2021-03-01;8522;m;Pascal;8;5;Häuslenen/Aawangen
2021-03-01;8523;w;Barbara;11;1;Hagenbuch ZH
2021-03-01;8523;w;Claudia;10;2;Hagenbuch ZH
2021-03-01;8523;w;Monika;7;5;Hagenbuch ZH
2021-03-01;8523;w;Andrea;7;5;Hagenbuch ZH
2021-03-01;8523;m;Markus;13;3;Hagenbuch ZH
2021-03-01;8523;m;Daniel;12;4;Hagenbuch ZH
2021-03-01;8524;w;Ursula;12;1;Uesslingen/Buch b. Frauenfeld
2021-03-01;8524;w;Sandra;10;3;Uesslingen/Buch b. Frauenfeld
2021-03-01;8524;w;Claudia;8;4;Uesslingen/Buch b. Frauenfeld
2021-03-01;8524;w;Andrea;6;5;Uesslingen/Buch b. Frauenfeld
2021-03-01;8524;w;Sina;6;5;Uesslingen/Buch b. Frauenfeld
2021-03-01;8524;w;Barbara;6;5;Uesslingen/Buch b. Frauenfeld
2021-03-01;8524;m;Andreas;14;3;Uesslingen/Buch b. Frauenfeld
2021-03-01;8525;w;Marianne;7;3;Niederneunforn/Wilen b. Neunforn
2021-03-01;8525;w;n/a;5;4;Niederneunforn/Wilen b. Neunforn
2021-03-01;8525;m;Jakob;7;2;Niederneunforn/Wilen b. Neunforn
2021-03-01;8526;w;Monika;6;2;Oberneunforn
2021-03-01;8526;m;Stefan;9;3;Oberneunforn
2021-03-01;8526;m;Simon;8;4;Oberneunforn
2021-03-01;8532;w;Monika;12;2;Warth/Weiningen TG
2021-03-01;8532;w;Manuela;11;3;Warth/Weiningen TG
2021-03-01;8532;w;Susanne;10;4;Warth/Weiningen TG
2021-03-01;8532;w;Daniela;10;4;Warth/Weiningen TG
2021-03-01;8532;w;Elisabeth;10;4;Warth/Weiningen TG
2021-03-01;8532;w;Heidi;10;4;Warth/Weiningen TG
2021-03-01;8532;m;Andreas;21;1;Warth/Weiningen TG
2021-03-01;8532;m;Markus;13;5;Warth/Weiningen TG
2021-03-01;8535;w;Barbara;6;3;Herdern
2021-03-01;8535;w;Ursula;6;3;Herdern
2021-03-01;8535;m;Andreas;7;4;Herdern
2021-03-01;8536;w;Doris;11;1;Hüttwilen
2021-03-01;8536;w;Susanne;7;4;Hüttwilen
2021-03-01;8536;m;Urs;13;3;Hüttwilen
2021-03-01;8536;m;Martin;13;3;Hüttwilen
2021-03-01;8536;m;Markus;10;5;Hüttwilen
2021-03-01;8537;w;Ursula;8;1;Nussbaumen TG/Uerschhausen
2021-03-01;8537;w;Monika;6;2;Nussbaumen TG/Uerschhausen
2021-03-01;8537;m;Thomas;10;1;Nussbaumen TG/Uerschhausen
2021-03-01;8537;m;Markus;8;2;Nussbaumen TG/Uerschhausen
2021-03-01;8537;m;Michael;7;5;Nussbaumen TG/Uerschhausen
2021-03-01;8537;m;Heinz;7;5;Nussbaumen TG/Uerschhausen
2021-03-01;8537;m;Stefan;7;5;Nussbaumen TG/Uerschhausen
2021-03-01;8542;w;Claudia;43;1;Wiesendangen
